,congress,chamber,committee,committee_short,year,date,title,hearing_id,type,last_name,matched_speaker,utterance,text,witness,witness_affiliation,witness_opensectrets_industry,witness_opensectrets_sector,witness_category,witness_subcategory,witness_state_research,witness_contrarian_organisation,witness_contrarian,witness_denialist,MoC_bioguide_id,MoC_govtrack_id,MoC_id,MoC_name,MoC_maj_min,MoC_rank_within_party,MoC_party_code,MoC_date_of_assignment,MoC_date_of_termination,MoC_senior_party_member,MoC_committee_seniority,MoC_committee_period_of_service,MoC_committee_status_at_end_of_this_congress,MoC_committee_continuity_of_assignment_in_next_congress,MoC_appointment_citation,MoC_state_icpsr,MoC_cd_code,MoC_stab,MoC_notes,MoC_Party,MoC_CID,MoC_last_name,MoC_first_name,MoC_birthday,MoC_gender,word_count,id,DataRow Workflow Info_taskId,batch,C0,L1dummy_1,L1dummy_2,L1dummy_3,L1dummy_4,L1dummy_5,L2dummy_1_1,L2dummy_1_2,L2dummy_1_3,L2dummy_1_4,L2dummy_1_5,L2dummy_1_6,L2dummy_1_7,L2dummy_1_8,L2dummy_2_1,L2dummy_2_2,L2dummy_2_3,L2dummy_2_4,L2dummy_2_5,L2dummy_3_1,L2dummy_3_2,L2dummy_3_3,L2dummy_3_4,L2dummy_3_5,L2dummy_3_6,L2dummy_3_7,L2dummy_3_8,L2dummy_4_1,L2dummy_4_2,L2dummy_4_3,L2dummy_4_4,L2dummy_4_5,L2dummy_4_6,L2dummy_4_7,L2dummy_5_1,L2dummy_5_2,L2dummy_5_3,L3dummy_1_1_1,L3dummy_1_1_2,L3dummy_1_1_3,L3dummy_1_1_4,L3dummy_2_1_1,L3dummy_2_1_2,L3dummy_2_1_3,L3dummy_2_1_4,L3dummy_2_1_5,L3dummy_2_1_6,L3dummy_2_3_1,L3dummy_2_3_2,L3dummy_2_3_3,L3dummy_2_3_4,L3dummy_2_3_5,L3dummy_2_3_6,L3dummy_3_2_1,L3dummy_3_2_2,L3dummy_3_2_3,L3dummy_3_3_1,L3dummy_4_1_1,L3dummy_4_1_2,L3dummy_4_1_3,L3dummy_4_1_4,L3dummy_4_1_5,L3dummy_4_2_1,L3dummy_4_2_2,L3dummy_4_2_3,L3dummy_4_2_4,L3dummy_4_2_5,L3dummy_4_2_6,L3dummy_4_3_1,L3dummy_4_3_2,L3dummy_4_3_3,L3dummy_4_3_4,L3dummy_4_3_5,L3dummy_4_4_1,L3dummy_4_4_2,L3dummy_4_4_3,L3dummy_4_4_4,L3dummy_4_5_1,L3dummy_4_5_2,L3dummy_4_6_1,L3dummy_4_6_2,L3dummy_4_6_3,L3dummy_4_7_1,L3dummy_4_7_2,L3dummy_5_1_1,L3dummy_5_1_2,L3dummy_5_1_3,L3dummy_5_1_4,L3dummy_5_2_1,L3dummy_5_2_2,L3dummy_5_2_3,L3dummy_5_2_4,L3dummy_5_2_5,L3dummy_5_3_1,L3dummy_5_3_2,L4dummy_4_1_1_1,L4dummy_4_1_1_2,L4dummy_4_1_1_3,L4dummy_4_3_4_1,L4dummy_4_3_4_2,L4dummy_4_3_4_3,L4dummy_4_5_1_1,L4dummy_4_5_1_2,L4dummy_4_5_2_1,L4dummy_4_5_2_2
10,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Rogers,mr. rogers.,810,"Mr. Chairman, I would like to echo Mr. Trisko's comments. I do think now is the time. I think one of the themes that is consistent among all of us here today--and I have tried to listen carefully to the themes--one of the themes that emerges is that the Clean Air Act is not working. It needs to get fixed. Now is the time to fix it. I think everybody here recognizes that.","Rogers, James, CEO and President, Cinergy Corporation, on behalf of the Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,73,950,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Rogers,mr. rogers.,811,My dad was a lawyer. He used to say that the devil was in the details. My mom quickly responded that God is in the details. The way I understand this issue I think there are enough details for the both of them.,"Rogers, James, CEO and President, Cinergy Corporation, on behalf of the Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,43,951,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 2: Active learning sample (oversampling rare claims),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Rogers,mr. rogers.,812,"I would urge you to roll up your sleeves as you do, and you have, and you did as a Governor, and go to work. Work through the details, find the right sets of compromises, and go to work so that we can turn our engineers loose. We can turn our people loose and go to work and solve the problems in a way that allows us to meet our energy goals, meet our environmental goals, keep our economy going, and keep jobs in the U.S. That has to be an important ingredient in this whole discussion.","Rogers, James, CEO and President, Cinergy Corporation, on behalf of the Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,97,952,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Rogers,mr. rogers.,849,"Senator, let me make an observation with respect to that study. While I have not studied it in great detail, I would observe that it is a national number. Let us not forget that any kind of legislation that adversely affects coal is going to have a disproportionate impact on the Midwest and the Southeast.","Rogers, James, CEO and President, Cinergy Corporation, on behalf of the Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,55,989,,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Rogers,mr. rogers.,850,"I think we really need to keep that in mind. Since I am in the Midwest, I know we serve the steel industry, the auto industry, and the chemical industry. They are going to be adversely impacted in a dramatic way.","Rogers, James, CEO and President, Cinergy Corporation, on behalf of the Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,41,990,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Rogers,mr. rogers.,851,"While it is interesting to have a national number, when you look at the Midwest where 80 percent of its energy comes from the burning of coal, we need to remember it is going to have a disproportionate impact on that part of our economy. That is the industrial heartland of this country.","Rogers, James, CEO and President, Cinergy Corporation, on behalf of the Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,53,991,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Rogers,mr. rogers.,852,"With respect to the whole carbon issue worldwide, let us not get fooled with even the European countries. While they stepped up and gave lip service to Kyoto, countries like Germany, for instance, have agreed with the Green Party to shut down their nuclear units. How are they going to serve their demand in that country and reduce their emissions? They will not and they cannot.","Rogers, James, CEO and President, Cinergy Corporation, on behalf of the Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,66,992,,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Rogers,mr. rogers.,853,"The same is true with Spain. We used to own wind farms in Spain. We saw that they started to change how they dispatch renewable. We started to discount it. We sold our assets and left. While they pay lip service to it, the reality is that their day-to-day behavior indicates anything but the capability to achieve those targets. We need to be circumspect in our approach and not get tricked by the lip service that others may pay.","Rogers, James, CEO and President, Cinergy Corporation, on behalf of the Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,79,993,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Thorning,ms. thorning.,3952,"First, the Clear Skies amendment is, while a challenge for the utility industry and in the judgment of many, not likely to significantly imperil the financial health and well-being of the utility industry. Carbon caps on the other hand are a different story. Some proponents of carbon caps suggest that this will give certainty to the investing community.","Thorning, Margo, senior vice president and chief economist, American Council for Capital Formation",American Council for Capital Formation,Business Associations,Misc Business,Business & Services,Misc Business,0.0,American Council for Capital Formation,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,58,1706,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Thorning,ms. thorning.,3953,"I think that the argument is flawed for three reasons. First, the goalposts are not likely to stay the same. The Kyoto Protocol targets, which were just discussed and which are similar to the targets in Senator Jeffords' bill, are not likely to hold. The European Union is already moving beyond the Kyoto target. Proponents of climate change measures there are suggesting targets of perhaps 60 to 70 percent reductions in CO2 by the year 2050 will be required. And that's what they'll be discussing at the COP 9 meetings in Italy this fall.","Thorning, Margo, senior vice president and chief economist, American Council for Capital Formation",American Council for Capital Formation,Business Associations,Misc Business,Business & Services,Misc Business,0.0,American Council for Capital Formation,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,94,1707,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Thorning,ms. thorning.,3954,"So the goalposts are likely to shift, thereby increasing investor uncertainty and making it difficult for utilities to plan capital structures. If we go down this path of carbon caps, there will be increasing pressure from the European Union to try to keep up with them in terms of the targets that they are suggesting should be adopted.","Thorning, Margo, senior vice president and chief economist, American Council for Capital Formation",American Council for Capital Formation,Business Associations,Misc Business,Business & Services,Misc Business,0.0,American Council for Capital Formation,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,58,1708,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Thorning,ms. thorning.,3955,"Second, U.S. firms, if they accept these carbon caps, will be held to them. We have a different regulatory structure in the United States compared to the European Union. In Europe, there is much more flexibility between regulators and the regulated. Utility companies that fail to meet their emission targets, and by the way, Europe is not on target to meet its Kyoto targets, are likely to have much more flexibility and not face the draconian penalties that U.S. firms would face if they failed to meet their targets. It's another source of uncertainty.","Thorning, Margo, senior vice president and chief economist, American Council for Capital Formation",American Council for Capital Formation,Business Associations,Misc Business,Business & Services,Misc Business,0.0,American Council for Capital Formation,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,94,1709,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Thorning,ms. thorning.,3956,"Third, as energy prices rise, if we put in place carbon taxes, the demand for electricity, the product is likely to fall as energy intensive sectors move abroad at an even quicker rate than they really are and consumer demand and industry demand falls. That's another source of uncertainty for the utility community, the demand for their product.","Thorning, Margo, senior vice president and chief economist, American Council for Capital Formation",American Council for Capital Formation,Business Associations,Misc Business,Business & Services,Misc Business,0.0,American Council for Capital Formation,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,58,1710,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Thorning,ms. thorning.,3957,"A better approach, I think, is based on the one the Bush Administration is advocating, which is an 18 percent reduction in greenhouse gas emissions per dollar of GDP over the next decade, compared to the 14 percent baseline forecast. One way to help achieve that goal is to take a hard look at U.S. Federal tax policy. A study that the American Council for Capital Formation Center for Policy Research commissioned recently showed that out of 14 countries, the U.S. has the slowest capital cost recovery for investments in energy assets. I ask you to note Table 1 in my testimony which I'd like included in the record. Table 1 shows that, for example, for transmission investments and transmission assets, U.S. investor only gets 29 cents on the dollar back after 5 years, whereas in Brazil they get 50 cents back on the dollar. In China, they get $1.04 back on the dollar. They are subsidizing those types of investments.","Thorning, Margo, senior vice president and chief economist, American Council for Capital Formation",American Council for Capital Formation,Business Associations,Misc Business,Business & Services,Misc Business,0.0,American Council for Capital Formation,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,161,1711,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,108,SENATE,Committee on Environment and Public Works,Environment and Public Works,2003,2003-04-08,The Clear Skies Act of 2003,108shrg91748,witness,Thorning,ms. thorning.,3958,"Similar story for combined heat and power and for investment in other energy assets. So as the Treasury study in the year 2000 suggested, because of the increasingly competitive nature of the utility industry, we need to take a hard look at the class lives and depreciation schedules that are provided for investments in those assets and speed them up, with a goal of making it easier for companies to make the kind of expenditures that will let them reduce CO2.","Thorning, Margo, senior vice president and chief economist, American Council for Capital Formation",American Council for Capital Formation,Business Associations,Misc Business,Business & Services,Misc Business,0.0,American Council for Capital Formation,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,81,1712,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
